"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","ext_media_type","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","State","Candidate","cand_party","Incumbent","Candidate.Twitter","Official.Twitter..if.incumbent.","date_scraped"
92397793,1309251885929558016,"2020-09-24 22:02:28","CalforNC","Downplaying the COVID-19 death count places the health and safety of North Carolinians at risk, and is an insult to those lost to this virus. I can't believe I have to say this: leaders should listen to public health professionals & correct conspiracy theoriesnot spread them.//t.co/ClvAmEw4sA","Twitter Web App",282,NA,NA,NA,TRUE,FALSE,1810,701,NA,NA,NA,"en",1309206600536731648,"Exclusive: GOP Sen. Thom Tillis embraced QAnon conspiracy about COVID-19 death count in town hall https://t.co/KAGJAzSrNZ","2020-09-24 19:02:32","IFTTT",156,158,16955991,"Salon","Salon",976839,5764,226941,"","The original online source for news, politics and entertainment. 
Find us on Instagram: salonofficial",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/CalforNC/status/1309251885929558019","Cal Cunningham","North Carolina","Army veteran, proud dad and husband, Tar Heel, lifelong North Carolinian. Running for U.S. Senate.","https://t.co/lkLnMfplWD",FALSE,76898,659,497,2224,815,"2009-11-24 23:39:24",TRUE,"https://t.co/lkLnMfplWD","http://www.CalforNC.com",NA,"https://pbs.twimg.com/profile_banners/92397793/1560900527","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1235746048104108032/ANc17cXP_normal.jpg",NA,NA,NA,NA,NA,NA,"09/26/2020"
1119903518196936704,1307644090293661696,"2020-09-20 11:33:40","JoeReynolds2020","@GrayConnolly It was finally made by a wise and warm judge in an arbitration hearing. He made the other side look silly, too. There has never, in the history of the world, been an 'internal review' that ruled in favor of the appellant.","Twitter Web App",223,1307643049267265536,499696436,"GrayConnolly",FALSE,FALSE,0,0,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/JoeReynolds2020/status/1307644090293661696","JoeReynoldsChief","South Carolina, USA","Chief Engineer, US Merchant Marine",NA,FALSE,1004,461,8,10935,18124,"2019-04-21 09:59:40",TRUE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1119903518196936706/1593280933",NA,"http://pbs.twimg.com/profile_images/1276939074968997891/dsPaIXwu_normal.jpg",NA,NA,NA,NA,NA,NA,"09/26/2020"
29495695,1306290754457800704,"2020-09-16 17:56:00","KLoeffler","The grassroots support we've received from conservatives across the state is incredible! This campaign isn't about me, it's about creating opportunities for every Georgian to succeed. Thank you, @IAM_JanelleK! #gasen #gapol//t.co/AphEP0ARfv","Twitter Media Studio",227,NA,NA,NA,FALSE,FALSE,60,16,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/KLoeffler/status/1306290754457800704","Kelly Loeffler","Atlanta, GA","Conservative businesswoman, political outsider, and U.S. Senator (R-GA)","https://t.co/A6sdL6rrUb",FALSE,27764,525,319,1750,208,"2009-04-07 17:28:52",TRUE,"https://t.co/A6sdL6rrUb","http://www.KellyforSenate.com",NA,"https://pbs.twimg.com/profile_banners/29495695/1575477146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1299712076798218241/LyyQmR7J_normal.jpg",NA,NA,NA,NA,NA,NA,"09/26/2020"
1240107944,1300228290867802112,"2020-08-31 00:25:56","RogerMarshallMD","Kansans the Democrats are trying to pull another fast one on you. Barbara Bollier is and always has been an extreme liberal. She is no ""moderate."" Don't fall for it.//t.co/BEFhgoZQwx #kssen","TweetDeck",201,NA,NA,NA,FALSE,FALSE,76,27,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/RogerMarshallMD/status/1300228290867802112","Dr. Roger Marshall","Great Bend, KS","Husband. Father. Grandfather. Physician. Veteran. Christian. Congressman. Kansas’ GOP Nominee for U.S. Senate. #MAGA #KAG #ksleg #kssen","https://t.co/9JfbtSNQjt",FALSE,10725,267,253,3591,589,"2013-03-03 23:50:35",TRUE,"https://t.co/9JfbtSNQjt","http://kansansformarshall.com",NA,"https://pbs.twimg.com/profile_banners/1240107944/1570378857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/798553908645941248/4yew8Qaz_normal.jpg",NA,NA,NA,NA,NA,NA,"09/26/2020"
14125897,1303808198823079936,"2020-09-09 21:31:12","JeanneShaheen","Follow us on Facebook & Instagram Make some phone calls Put up a lawn sign Pitch in a few dollars, or a few hours of your time How we spend the next 55 days will make all the difference on November 3rd. Go to//t.co/9Xerqchqyh and join our campaign.","Twitter Web App",268,1303808198118379520,14125897,"JeanneShaheen",FALSE,FALSE,14,11,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/JeanneShaheen/status/1303808198823079936","Jeanne Shaheen","New Hampshire","U.S. Senator from New Hampshire. This is the Twitter account of Shaheen for Senate.","https://t.co/v76cssXTop",FALSE,19366,511,899,2272,250,"2008-03-11 17:48:18",TRUE,"https://t.co/v76cssXTop","https://jeanneshaheen.org/",NA,"https://pbs.twimg.com/profile_banners/14125897/1581299968","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/529258423565565952/2uP67NKz_normal.jpeg",NA,NA,NA,NA,NA,NA,"09/26/2020"
